VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-01-01 07:02:06,2017-01-01 07:34:23,1,20.04,3,N,236,1,1,71.5,0,0,16.46,10.5,0.3,98.76
2,2017-01-01 07:02:06,2017-01-01 07:13:00,2,3.89,1,N,100,87,1,13,0,0.5,2,0,0.3,15.8
1,2017-01-01 07:02:08,2017-01-01 07:11:15,1,2.50,1,N,161,79,1,10,0,0.5,1,0,0.3,11.8
2,2017-01-01 07:02:09,2017-01-01 07:06:40,1,1.55,1,N,236,238,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:02:09,2017-01-01 07:08:44,1,2.75,1,N,50,151,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-01-01 07:02:11,2017-01-01 07:21:34,1,10.70,1,N,249,14,2,30,0,0.5,0,0,0.3,30.8
2,2017-01-01 07:02:11,2017-01-01 07:04:40,1,.99,1,N,90,186,1,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:02:12,2017-01-01 07:16:05,2,3.00,1,N,264,264,1,13.5,0,0.5,2.85,0,0.3,17.15
2,2017-01-01 07:02:12,2017-01-01 07:08:39,4,1.09,1,N,36,36,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2017-01-01 07:02:12,2017-01-01 07:14:43,1,3.21,1,N,226,140,1,13,0,0.5,2,0,0.3,15.8
1,2017-01-01 07:02:14,2017-01-01 07:10:46,1,1.80,1,N,41,42,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:02:16,2017-01-01 07:13:25,1,2.77,1,N,164,158,1,11,0,0.5,0,0,0.3,11.8
2,2017-01-01 07:02:17,2017-01-01 07:15:33,1,1.85,1,N,143,238,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-01-01 07:02:17,2017-01-01 07:12:13,1,1.65,1,N,137,161,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:02:18,2017-01-01 07:08:15,2,1.56,1,N,43,140,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-01 07:02:20,2017-01-01 07:14:01,1,3.40,1,N,255,65,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2017-01-01 07:02:20,2017-01-01 07:07:46,1,1.19,1,N,48,161,1,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:02:20,2017-01-01 07:08:17,1,1.66,1,N,79,231,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-01 07:02:21,2017-01-01 07:20:16,3,6.70,1,N,48,168,1,22,0,0.5,4.55,0,0.3,27.35
2,2017-01-01 07:02:21,2017-01-01 07:15:41,6,5.52,1,N,127,247,2,17.5,0,0.5,0,0,0.3,18.3
1,2017-01-01 07:02:25,2017-01-01 07:16:37,1,4.90,1,N,79,181,2,17,0,0.5,0,0,0.3,17.8
1,2017-01-01 07:02:25,2017-01-01 07:15:08,3,5.40,1,N,79,43,1,16.5,0,0.5,5.15,0,0.3,22.45
2,2017-01-01 07:02:25,2017-01-01 07:03:10,1,.15,1,N,162,233,2,3,0,0.5,0,0,0.3,3.8
2,2017-01-01 07:02:25,2017-01-01 07:19:48,1,5.34,1,N,231,188,2,18.5,0,0.5,0,0,0.3,19.3
2,2017-01-01 07:02:25,2017-01-01 07:12:14,1,2.97,1,N,60,250,2,11.5,0,0.5,0,0,0.3,12.3
1,2017-01-01 07:02:26,2017-01-01 07:13:43,1,4.00,1,N,79,263,1,13,0,0.5,2.75,0,0.3,16.55
2,2017-01-01 07:02:26,2017-01-01 07:06:26,1,.78,1,N,74,74,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:02:27,2017-01-01 07:20:01,2,10.80,1,N,161,138,2,30.5,0,0.5,0,5.54,0.3,36.84
1,2017-01-01 07:02:27,2017-01-01 07:09:26,1,2.60,1,N,263,170,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-01-01 07:02:27,2017-01-01 07:04:47,5,.56,1,N,170,229,2,4,0,0.5,0,0,0.3,4.8
1,2017-01-01 07:02:28,2017-01-01 07:04:51,1,.70,1,N,79,148,1,4,0,0.5,0.96,0,0.3,5.76
2,2017-01-01 07:02:28,2017-01-01 07:28:51,6,19.92,2,N,132,262,1,52,0,0.5,6,5.54,0.3,64.34
1,2017-01-01 07:02:29,2017-01-01 07:04:46,1,.50,1,N,48,48,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:02:31,2017-01-01 07:07:02,1,2.70,1,N,223,260,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:02:31,2017-01-01 07:07:03,5,.81,1,N,116,152,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-01-01 07:02:33,2017-01-01 07:07:55,1,.86,1,N,236,140,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:02:33,2017-01-01 07:07:55,1,.86,1,N,236,140,3,-5,0,-0.5,0,0,-0.3,-5.8
2,2017-01-01 07:02:34,2017-01-01 07:07:40,1,1.07,1,N,107,164,1,6,0,0.5,1.36,0,0.3,8.16
1,2017-01-01 07:02:36,2017-01-01 07:12:03,1,4.20,1,N,87,137,2,14,0,0.5,0,0,0.3,14.8
1,2017-01-01 07:02:36,2017-01-01 07:28:43,1,10.40,1,N,144,223,1,32,0,0.5,6.55,0,0.3,39.35
1,2017-01-01 07:02:37,2017-01-01 07:06:09,1,1.20,1,N,164,163,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:02:38,2017-01-01 07:25:44,1,6.28,1,N,48,7,2,21,0,0.5,0,0,0.3,21.8
2,2017-01-01 07:02:41,2017-01-01 07:06:29,2,.62,1,N,100,246,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-01 07:02:42,2017-01-01 07:07:11,2,1.23,1,N,236,43,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-01 07:02:43,2017-01-01 07:09:20,2,1.50,1,N,264,264,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2017-01-01 07:02:43,2017-01-01 07:40:55,1,22.67,2,N,143,132,2,52,0,0.5,0,5.54,0.3,58.34
1,2017-01-01 07:02:45,2017-01-01 07:07:41,1,1.00,1,N,141,141,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-01 07:02:46,2017-01-01 07:13:39,1,3.00,1,N,239,162,1,11.5,0,0.5,3.05,0,0.3,15.35
1,2017-01-01 07:02:47,2017-01-01 07:07:59,1,1.90,1,N,107,233,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 07:02:48,2017-01-01 07:14:20,1,2.90,1,N,186,140,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2017-01-01 07:02:48,2017-01-01 07:06:21,6,.91,1,N,236,75,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:02:50,2017-01-01 07:21:52,2,8.07,1,N,33,237,1,25.5,0,0.5,5,0,0.3,31.3
1,2017-01-01 07:02:52,2017-01-01 07:28:04,2,7.30,1,N,68,74,2,25.5,0,0.5,0,0,0.3,26.3
1,2017-01-01 07:02:52,2017-01-01 07:14:20,5,2.60,1,N,244,127,1,11,0,0.5,0,0,0.3,11.8
2,2017-01-01 07:02:52,2017-01-01 07:11:04,5,2.01,1,N,113,231,1,9,0,0.5,1.96,0,0.3,11.76
1,2017-01-01 07:02:53,2017-01-01 07:13:14,1,3.50,1,N,79,87,1,12.5,0,0.5,2.65,0,0.3,15.95
1,2017-01-01 07:02:54,2017-01-01 07:09:43,1,1.40,1,N,264,264,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-01 07:02:54,2017-01-01 07:05:14,1,.50,1,N,141,263,1,4,0,0.5,0.2,0,0.3,5
1,2017-01-01 07:02:54,2017-01-01 07:13:16,2,2.00,1,N,162,186,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-01-01 07:02:54,2017-01-01 07:15:22,1,7.40,1,N,236,128,1,21.5,0,0.5,5,0,0.3,27.3
2,2017-01-01 07:02:55,2017-01-01 07:05:37,1,.23,1,N,246,68,2,3.5,0,0.5,0,0,0.3,4.3
1,2017-01-01 07:02:56,2017-01-01 07:12:23,1,2.00,1,N,48,137,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2017-01-01 07:02:56,2017-01-01 07:08:06,1,1.50,1,N,114,137,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-01-01 07:02:56,2017-01-01 07:24:49,6,18.72,2,N,132,263,1,52,0,0.5,9,5.54,0.3,67.34
2,2017-01-01 07:02:56,2017-01-01 07:39:01,1,19.81,2,N,132,141,2,52,0,0.5,0,5.54,0.3,58.34
2,2017-01-01 07:02:56,2017-01-01 07:06:17,2,.67,1,N,230,50,1,4.5,0,0.5,2,0,0.3,7.3
2,2017-01-01 07:02:57,2017-01-01 07:08:59,1,.90,1,N,148,231,1,6,0,0.5,2,0,0.3,8.8
2,2017-01-01 07:02:57,2017-01-01 07:24:46,1,5.29,1,N,229,223,1,19,0,0.5,3.96,0,0.3,23.76
1,2017-01-01 07:02:58,2017-01-01 07:19:38,1,4.10,1,N,100,41,2,16,0,0.5,0,0,0.3,16.8
1,2017-01-01 07:02:59,2017-01-01 07:07:04,1,.50,1,N,163,48,1,4.5,0,0.5,6,0,0.3,11.3
2,2017-01-01 07:02:59,2017-01-01 07:09:32,1,1.49,1,N,142,43,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 07:02:59,2017-01-01 07:10:44,1,2.28,1,N,230,238,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:02:59,2017-01-01 07:18:32,1,4.64,1,N,90,255,1,16.5,0,0.5,0,0,0.3,17.3
2,2017-01-01 07:02:59,2017-01-01 07:25:25,1,10.49,1,N,90,235,1,30.5,0,0.5,0,0,0.3,31.3
1,2017-01-01 07:03:02,2017-01-01 07:10:01,1,1.20,1,N,141,142,1,7,0,0.5,1.55,0,0.3,9.35
2,2017-01-01 07:03:02,2017-01-01 07:16:56,1,4.29,1,N,229,179,2,15,0,0.5,0,0,0.3,15.8
2,2017-01-01 07:03:02,2017-01-01 07:12:45,1,3.60,1,N,239,116,1,12,0,0.5,2.56,0,0.3,15.36
2,2017-01-01 07:03:05,2017-01-01 07:22:44,1,7.36,1,N,50,255,2,23,0,0.5,0,0,0.3,23.8
2,2017-01-01 07:03:05,2017-01-01 07:08:36,5,1.12,1,N,233,164,1,6,0,0.5,1.36,0,0.3,8.16
1,2017-01-01 07:03:06,2017-01-01 07:10:37,1,2.10,1,N,114,186,1,8.5,0,0.5,1,0,0.3,10.3
2,2017-01-01 07:03:06,2017-01-01 07:08:22,1,.69,1,N,232,4,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-01-01 07:03:07,2017-01-01 07:33:33,2,8.40,1,N,186,61,1,28.5,0,0.5,3,0,0.3,32.3
1,2017-01-01 07:03:12,2017-01-01 07:06:11,2,1.10,1,N,107,79,1,5,0,0.5,1,0,0.3,6.8
1,2017-01-01 07:03:12,2017-01-01 07:14:22,1,3.20,1,N,97,80,2,12,0,0.5,0,0,0.3,12.8
1,2017-01-01 07:03:12,2017-01-01 07:15:45,1,4.40,1,N,43,7,2,15,0,0.5,0,0,0.3,15.8
1,2017-01-01 07:03:15,2017-01-01 07:09:55,2,1.40,1,N,113,186,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 07:03:15,2017-01-01 07:05:44,1,.80,1,N,249,234,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2017-01-01 07:03:16,2017-01-01 07:09:39,2,1.21,1,N,24,75,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 07:03:18,2017-01-01 07:20:42,1,12.20,1,N,148,169,1,33.5,0,0.5,6.85,0,0.3,41.15
2,2017-01-01 07:03:19,2017-01-01 07:15:56,1,4.36,1,N,158,217,1,15,0,0.5,1,0,0.3,16.8
1,2017-01-01 07:03:20,2017-01-01 07:12:08,1,2.10,1,N,37,17,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:03:20,2017-01-01 07:30:06,3,16.69,1,N,79,55,2,46,0,0.5,0,5.54,0.3,52.34
1,2017-01-01 07:03:22,2017-01-01 07:09:37,1,2.00,1,N,162,140,1,7.5,0,0.5,0.7,0,0.3,9
2,2017-01-01 07:03:22,2017-01-01 07:07:52,2,.84,1,N,48,163,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-01-01 07:03:23,2017-01-01 07:25:16,1,10.50,1,N,68,127,2,32.5,0,0.5,0,0,0.3,33.3
2,2017-01-01 07:03:23,2017-01-01 07:05:30,2,.84,1,N,43,236,1,4.5,0,0.5,1,0,0.3,6.3
1,2017-01-01 07:03:26,2017-01-01 07:14:21,2,7.60,1,N,262,261,2,21.5,0,0.5,0,0,0.3,22.3
2,2017-01-01 07:03:28,2017-01-01 07:49:31,1,19.02,2,N,48,132,2,52,0,0.5,0,5.54,0.3,58.34
1,2017-01-01 07:03:29,2017-01-01 07:16:39,1,3.90,1,N,264,264,2,14,0,0.5,0,0,0.3,14.8
2,2017-01-01 07:03:29,2017-01-01 07:21:36,1,10.75,1,N,210,228,2,31,0,0.5,0,0,0.3,31.8
2,2017-01-01 07:03:29,2017-01-01 07:05:00,6,.23,1,N,246,48,1,3.5,0,0.5,0.86,0,0.3,5.16
1,2017-01-01 07:03:30,2017-01-01 07:11:14,1,2.30,1,N,50,238,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-01-01 07:03:30,2017-01-01 07:15:05,1,3.46,1,N,230,75,1,12,0,0.5,2.56,0,0.3,15.36
2,2017-01-01 07:03:31,2017-01-01 07:29:51,1,14.10,1,N,230,138,1,39.5,0,0.5,0,0,0.3,40.3
1,2017-01-01 07:03:32,2017-01-01 07:07:52,1,1.00,1,N,74,75,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2017-01-01 07:03:33,2017-01-01 07:25:20,1,9.51,1,N,179,185,2,26.5,0,0.5,0,5.54,0.3,32.84
2,2017-01-01 07:03:35,2017-01-01 07:20:13,1,4.07,1,N,113,230,2,13.5,0,0.5,0,0,0.3,14.3
2,2017-01-01 07:03:35,2017-01-01 07:07:57,1,.79,1,N,140,229,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-01-01 07:03:36,2017-01-01 07:13:06,1,4.20,1,N,151,244,2,14,0,0.5,0,0,0.3,14.8
1,2017-01-01 07:03:36,2017-01-01 07:05:14,1,.50,1,N,162,229,2,3.5,0,0.5,0,0,0.3,4.3
1,2017-01-01 07:03:36,2017-01-01 07:06:19,1,1.50,1,N,233,107,1,6,0,0.5,1,0,0.3,7.8
2,2017-01-01 07:03:36,2017-01-01 07:30:16,1,7.76,1,N,231,179,2,25.5,0,0.5,0,0,0.3,26.3
1,2017-01-01 07:03:37,2017-01-01 07:25:55,2,7.20,1,N,164,112,1,25,0,0.5,5.15,0,0.3,30.95
1,2017-01-01 07:03:37,2017-01-01 07:08:30,1,1.00,1,N,143,50,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:03:37,2017-01-01 07:12:32,4,1.77,1,N,151,74,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-01-01 07:03:38,2017-01-01 07:09:34,1,1.70,1,N,4,148,1,7.5,0,0.5,2.45,0,0.3,10.75
2,2017-01-01 07:03:38,2017-01-01 07:25:39,1,10.23,1,N,230,138,1,30,0,0.5,6.16,0,0.3,36.96
1,2017-01-01 07:03:39,2017-01-01 07:19:19,1,3.50,1,N,107,50,1,14.5,0,0.5,3.05,0,0.3,18.35
1,2017-01-01 07:03:40,2017-01-01 07:18:39,1,4.70,1,N,226,129,2,16.5,0,0.5,0,0,0.3,17.3
2,2017-01-01 07:03:43,2017-01-01 07:06:54,1,.66,1,N,148,4,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-01-01 07:03:45,2017-01-01 07:18:41,1,5.40,1,N,146,4,2,17,0,0.5,0,0,0.3,17.8
1,2017-01-01 07:03:45,2017-01-01 07:08:16,1,1.40,1,N,141,162,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:03:45,2017-01-01 07:15:59,1,7.34,1,N,247,129,1,21.5,0,0.5,5.57,5.54,0.3,33.41
2,2017-01-01 07:03:45,2017-01-01 07:13:40,1,2.56,1,N,164,158,1,10,0,0.5,2.7,0,0.3,13.5
1,2017-01-01 07:03:46,2017-01-01 07:16:49,1,3.80,1,N,260,233,2,14.5,0,0.5,0,0,0.3,15.3
1,2017-01-01 07:03:49,2017-01-01 07:11:02,1,1.10,1,N,234,137,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 07:03:49,2017-01-01 07:06:50,2,.58,1,N,141,140,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2017-01-01 07:03:50,2017-01-01 07:14:16,1,3.00,1,N,162,4,1,11,0,0.5,2.35,0,0.3,14.15
2,2017-01-01 07:03:50,2017-01-01 07:24:44,1,16.32,2,N,164,132,2,52,0,0.5,0,5.54,0.3,58.34
2,2017-01-01 07:03:51,2017-01-01 07:17:13,5,2.82,1,N,79,50,1,12.5,0,0.5,2.66,0,0.3,15.96
1,2017-01-01 07:03:52,2017-01-01 07:05:23,1,.70,1,N,107,137,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:03:52,2017-01-01 07:19:35,6,4.13,1,N,79,37,2,16,0,0.5,0,0,0.3,16.8
2,2017-01-01 07:03:54,2017-01-01 07:09:57,1,2.00,1,N,262,74,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 07:03:55,2017-01-01 07:09:30,1,.90,1,N,186,246,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:03:56,2017-01-01 07:18:01,1,6.28,1,N,74,234,1,20,0,0.5,2,0,0.3,22.8
2,2017-01-01 07:03:57,2017-01-01 07:15:21,1,7.42,1,N,263,138,1,21,0,0.5,6.84,5.54,0.3,34.18
2,2017-01-01 07:03:57,2017-01-01 07:13:48,2,1.93,1,N,230,142,2,9,0,0.5,0,0,0.3,9.8
1,2017-01-01 07:04:00,2017-01-01 07:09:19,1,1.30,1,N,79,4,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2017-01-01 07:04:01,2017-01-01 07:06:01,1,.80,1,N,236,237,1,4.5,0,0.5,2,0,0.3,7.3
2,2017-01-01 07:04:01,2017-01-01 07:05:15,2,.05,1,N,48,48,2,3,0,0.5,0,0,0.3,3.8
2,2017-01-01 07:04:02,2017-01-01 07:06:10,1,.51,1,N,100,186,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:04:02,2017-01-01 07:10:09,1,2.13,1,N,137,140,1,8.5,0,0.5,2.32,0,0.3,11.62
2,2017-01-01 07:04:02,2017-01-01 07:10:15,1,2.75,1,N,263,233,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-01-01 07:04:03,2017-01-01 07:12:26,1,2.70,1,N,238,50,1,10,0,0.5,2.16,0,0.3,12.96
2,2017-01-01 07:04:03,2017-01-01 07:10:48,2,1.53,1,N,230,186,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 07:04:03,2017-01-01 07:06:28,5,.63,1,N,236,43,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:04:06,2017-01-01 07:23:23,1,5.14,1,N,63,256,2,18,0,0.5,0,0,0.3,18.8
2,2017-01-01 07:04:07,2017-01-01 07:14:06,5,7.21,1,N,48,244,1,20.5,0,0.5,2,0,0.3,23.3
2,2017-01-01 07:04:07,2017-01-01 07:12:43,1,4.71,1,N,224,261,1,14.5,0,0.5,3.06,0,0.3,18.36
1,2017-01-01 07:04:08,2017-01-01 07:21:23,1,4.30,1,N,144,211,1,16,0,0.5,1,0,0.3,17.8
2,2017-01-01 07:04:08,2017-01-01 07:10:02,1,1.03,1,N,137,164,1,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:04:09,2017-01-01 07:07:11,1,.85,1,N,239,238,1,5,0,0.5,1.16,0,0.3,6.96
2,2017-01-01 07:04:09,2017-01-01 07:08:58,1,1.09,1,N,166,41,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:04:10,2017-01-01 07:12:05,1,2.50,1,N,148,162,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-01-01 07:04:11,2017-01-01 07:18:43,1,10.35,1,N,132,19,2,28.5,0,0.5,0,0,0.3,29.3
1,2017-01-01 07:04:14,2017-01-01 07:05:06,1,.30,1,N,107,137,2,3,0,0.5,0,0,0.3,3.8
2,2017-01-01 07:04:15,2017-01-01 07:28:22,1,11.47,1,N,232,258,2,33.5,0,0.5,0,0,0.3,34.3
2,2017-01-01 07:04:19,2017-01-01 07:21:08,1,7.86,1,N,79,257,2,23.5,0,0.5,0,0,0.3,24.3
2,2017-01-01 07:04:19,2017-01-01 07:40:54,1,20.91,2,N,132,113,2,52,0,0.5,0,0,0.3,52.8
